alt	name
banado de soto	Bañado de Soto
cruz de cana	Cruz de Caña
las canadas	Las Cañadas
los chanaritos (c.d. eje)	Los Chañaritos (C.D. Eje)
nicolas bruzzone	Nicolás Bruzzone
ranqueles, cordoba	Ranqueles, Córdoba
avellaneda, cordoba	Avellaneda, Córdoba
canada de rio pinto	Cañada de Río Pinto
chuna	Chuña
olivares de san nicolas	Olivares de San Nicolás
villa gutierrez	Villa Gutiérrez
saladillo, cordoba	Saladillo, Córdoba
cienaga del  coro	Ciénaga del  Coro
chancani	Chancaní
las palmas, cordoba	Las Palmas, Córdoba
san geronimo	San Gerónimo
tala canada	Tala Cañada
leguizamon	Leguizamón
rio bamba	Río Bamba
san joaquin	San Joaquín
san roque, cordoba	San Roque, Córdoba
villa rio icho cruz	Villa Río Icho Cruz
las penas sud	Las Peñas Sud
atahona, cordoba	Atahona, Córdoba
canada de machado	Cañada de Machado
el crispin	El Crispín
esquina, cordoba	Esquina, Córdoba
kilometro 658	Kilómetro 658
chanar viejo	Chañar Viejo
gutemberg	Gütemberg
los chanaritos	Los Chañaritos
rincon	Rincón
san lorenzo, cordoba	San Lorenzo, Córdoba
san vicente, cordoba	San Vicente, Córdoba
la poblacion	La Población
colonia iturraspe, cordoba	Colonia Iturraspe, Córdoba
rafael garcia	Rafael García
villa ciudad de america	Villa Ciudad de América
chuna huasi	Chuña Huasi
capilla del  siton	Capilla del  Sitón
churqui canada	Churqui Cañada
el rodeo, cordoba	El Rodeo, Córdoba
aldea santa maria	Aldea Santa María
ana zumaran	Ana Zumarán
beron de astrada	Berón de Astrada
concepcion	Concepción
tatacua	Tatacuá
curuzu cuatia	Curuzú Cuatiá
perugorria	Perugorría
estacion torrent	Estación Torrent
caa cati	Caá Catí
ita ibate	Itá Ibaté
itati	Itatí
ituzaingo, corrientes	Ituzaingó, Corrientes
gobernador martinez	Gobernador Martínez
yatayti calle	Yataytí Calle
mburucuya	Mburucuyá
felipe yofre	Felipe Yofré
mocoreta	Mocoretá
tapebicua	Tapebicuá
guaviravi	Guaviraví
yapeyu	Yapeyú
pedro r. fernandez	Pedro R. Fernández
chavarria	Chavarría
gobernador ing. valentin virasoro	Gobernador Ing. Valentín Virasoro
santo tome, corrientes	Santo Tomé, Corrientes
concepcion del  bermejo	Concepción del  Bermejo
puerto eva peron	Puerto Eva Perón
presidencia roque saenz pena	Presidencia Roque Sáenz Peña
makalle	Makallé
mision nueva pompeya	Misión Nueva Pompeya
juan jose castelli	Juan José Castelli
villa rio bermejito	Villa Río Bermejito
general san martin, chaco	General San Martín, Chaco
pampa almiron	Pampa Almirón
villa angela	Villa Ángela
las brenas	Las Breñas
samuhu	Samuhú
capitan solari	Capitán Solari
el maiten	El Maitén
epuyen	Epuyén
trevelin	Trevelín
alto rio senguer	Alto Río Senguer
rio mayo	Río Mayo
jose de san martin	José de San Martín
rio pico	Río Pico
puerto piramides	Puerto Pirámides
carrenleufu	Carrenleufú
colan conhue	Colan Conhué
mision san francisco de laishi	Misión San Francisco de Laishí
ingeniero guillermo n. juarez	Ingeniero Guillermo N. Juárez
general guemes, formosa	General Güemes, Formosa
san martin dos	San Martín Dos
mision taacagle	Misión Taacaglé
mayor vicente e. villafane	Mayor Vicente E. Villafañe
pirane	Pirané
fortin lugones	Fortín Lugones
subteniente perin	Subteniente Perín
porton negro	Portón Negro
libertador general san martin	Libertador General San Martín
palpala	Palpalá
abdon castro tolay	Abdón Castro Tolay
puesto del  marques	Puesto del  Marqués
hipolito yrigoyen, jujuy	Hipólito Yrigoyen, Jujuy
rodeito	Rodeíto
rosario de rio grande	Rosario de Río Grande
maimara	Maimará
volcan	Volcán
caspala	Caspalá
el condor	El Cóndor
algarrobo del  aguila	Algarrobo del  Águila
caleufu	Caleufú
catrilo	Catriló
colonia baron	Colonia Barón
general san martin, la pampa	General San Martín, La Pampa
guatrache	Guatraché
macachin	Macachín
miguel cane	Miguel Cané
puelen	Puelén
quehue	Quehué
quemu quemu	Quemú Quemú
realico	Realicó
rolon	Rolón
telen	Telén
tomas manuel anchorena	Tomás Manuel Anchorena
vertiz	Vértiz
colonia santa maria	Colonia Santa María
cuchillo co	Cuchillo Có
loventue	Loventué
peru	Perú
quetrequen	Quetrequén
general angel vicente penaloza	General Ángel Vicente Peñaloza
general san martin, la rioja	General San Martín, La Rioja
rosario vera penaloza	Rosario Vera Peñaloza
guaymallen	Guaymallén
junin, mendoza	Junín, Mendoza
lujan de cuyo	Luján de Cuyo
maipu, mendoza	Maipú, Mendoza
malargue	Malargüe
san martin, mendoza	San Martín, Mendoza
tunuyan	Tunuyán
apostoles	Apóstoles
san jose, misiones	San José, Misiones
aristobulo del valle	Aristóbulo del Valle
cerro cora	Cerro Corá
martires	Mártires
garupa	Garupá
concepcion de la sierra	Concepción de la Sierra
santa maria, misiones	Santa María, Misiones
iguazu	Iguazú
caa yari	Caa Yarí
gobernador lopez	Gobernador López
capiovi	Capioví
el alcazar	El Alcázar
garuhape	Garuhapé
campo ramon	Campo Ramón
guarani	Guaraní
obera	Oberá
panambi	Panambí
san martin, misiones	San Martín, Misiones
hipolito irigoyen	Hipólito Irigoyen
jardin america	Jardín América
itacaruare	Itacaruaré
mojon grande	Mojón Grande
alumine	Aluminé
anelo	Añelo
san patricio del  chanar	San Patricio del  Chañar
piedra del  aguila	Piedra del  Águila
cutral co	Cutral Có
neuquen	Neuquén
villa el chocon	Villa el Chocón
junin de los  andes	Junín de los  Andes
san martin de los  andes	San Martín de los  Andes
loncopue	Loncopué
el huecu	El Huecú
taquimilan	Taquimilán
barrancas, neuquen	Barrancas, Neuquén
rincon de los  sauces	Rincón de los  Sauces
picun leufu	Picún Leufú
santo tomas	Santo Tomás
villa curi leuvu	Villa Curi Leuvú
guanacos	Guañacos
ramon castro	Ramón Castro
villa del  puente picun leufu	Villa del  Puente Picún Leufú
campo grande, rio negro	Campo Grande, Río Negro
norquinco	Ñorquinco
rio colorado, rio negro	Rio Colorado, Río Negro
joaquin v. gonzalez	Joaquín V. González
general guemes, salta	General Güemes, Salta
embarcacion	Embarcación
ballivian	Ballivián
isla de canas	Isla de Cañas
el jardin	El Jardín
la vina	La Viña
el galpon	El Galpón
rio piedras	Río Piedras
seclantas	Seclantás
hipolito yrigoyen, salta	Hipólito Yrigoyen, Salta
san ramon de la nueva oran	San Ramón de la Nueva Orán
animana	Animaná
villa constitucion	Villa Constitución
villa canas	Villa Cañás
canada de gomez	Cañada de Gómez
santo tome, santa fe	Santo Tomé, Santa Fe
perez	Pérez
villa gobernador galvez	Villa Gobernador Gálvez
san cristobal	San Cristóbal
galvez	Gálvez
capitan bermudez	Capitán Bermúdez
carcarana	Carcarañá
fray luis beltran	Fray Luis Beltrán
roldan	Roldán
el trebol	El Trébol
calchaqui	Calchaquí
berabevu	Berabevú
chanar ladeado	Chañar Ladeado
godeken	Gödeken
san jose de la esquina	San José de la Esquina
angelica	Angélica
estacion clucellas	Estación Clucellas
maria juana	María Juana
villa san jose	Villa San José
zenon pereyra	Zenón Pereyra
canada rica	Cañada Rica
empalme villa constitucion	Empalme Villa Constitución
juan bernabe molina	Juan Bernabé Molina
pavon	Pavón
pavon arriba	Pavón Arriba
cayasta	Cayastá
aaron castellanos	Aarón Castellanos
amenabar	Amenábar
canada del  ucle	Cañada del  Ucle
maria teresa	María Teresa
melincue	Melincué
el araza	El Arazá
el rabon	El Rabón
tacuarendi	Tacuarendí
puerto general san martin	Puerto General San Martín
lucio v. lopez	Lucio V. López
villa eloisa	Villa Eloísa
san jose del  rincon	San José del  Rincón
colonia san jose	Colonia San José
cululu	Cululú
hipatia	Hipatía
ituzaingo, santa fe	Ituzaingó, Santa Fe
maria luisa	María Luisa
san agustin, santa fe	San Agustín, Santa Fe
san jeronimo del  sauce	San Jerónimo del  Sauce
san jeronimo norte	San Jerónimo Norte
santa maria centro	Santa María Centro
santa maria norte	Santa María Norte
gregoria perez de denis	Gregoria Pérez de Denis
logrono	Logroño
alvarez	Álvarez
pinero	Piñero
pueblo munoz	Pueblo Muñoz
coronel dominguez	Coronel Domínguez
aguara grande	Aguará Grande
moises ville	Moisés Ville
nanducita	Ñanducita
cacique ariacaiquin	Cacique Ariacaiquín
colonia duran	Colonia Durán
desvio arijon	Desvío Arijón
diaz	Díaz
san fabian	San Fabián
la penca y caraguata	La Penca y Caraguatá
nare	Naré
pedro gomez cello	Pedro Gómez Cello
ramayon	Ramayón
san jeronimo sud	San Jerónimo Sud
timbues	Timbúes
canada rosquin	Cañada Rosquín
maria susana	María Susana
canada ombu	Cañada Ombú
fortin olmos	Fortín Olmos
el chanar	El Chañar
san ignacio, tucuman	San Ignacio, Tucumán
rio colorado, tucuman	Rio Colorado, Tucumán
santa ana, tucuman	Santa Ana, Tucumán
atahona, tucuman	Atahona, Tucumán
buena vista, tucuman	Buena Vista, Tucumán
la esperanza, tucuman	La Esperanza, Tucumán
san javier, tucuman	San Javier, Tucumán
rio grande	Río Grande
san miguel de tucuman	San Miguel de Tucumán
parana	Paraná
gonzalez catan	González Catán
jose maria ezeiza	José María Ezeiza
san nicolas de los arroyos	San Nicolás de los Arroyos
ramos mejia	Ramos Mejía
gualeguaychu	Gualeguaychú
moron	Morón
rio gallegos	Río Gallegos
villa dominico	Villa Domínico
jose marmol	José Mármol
gobernador galvez	Gobernador Gálvez
concepcion del uruguay	Concepción del Uruguay
sarandi	Sarandí
chajari	Chajarí
cutral-co	Cutral-Có
san martin de los andes	San Martín de los Andes
general martin miguel de guemes	General Martín Miguel de Güemes
federacion	Federación
fray luis a. beltran	Fray Luis A. Beltrán
anatuya	Añatuya
mar de ajo	Mar de Ajó
frias	Frías
puerto san martin	Puerto San Martín
junin de los andes	Junín de los Andes
rio colorado	Río Colorado
yacimiento rio turbio	Yacimiento Río Turbio
jesus nazareno	Jesús Nazareno
san julian	San Julián
carhue	Carhué
general fernandez oro	General Fernández Oro
buenos aires, general san martin	General San Martín, Buenos Aires
buenos aires, hipolito yrigoyen	Hipólito Yrigoyen, Buenos Aires
buenos aires, ituzaingo	Ituzaingó, Buenos Aires
buenos aires, junin	Junín, Buenos Aires
buenos aires, maipu	Maipú, Buenos Aires
catamarca, san jose	San José, Catamarca
catamarca, santa maria	Santa María, Catamarca
cordoba, la cruz	La Cruz, Córdoba
cordoba, san agustin	San Agustín, Córdoba
cordoba, la calera	La Calera, Córdoba
cordoba, malvinas argentinas	Malvinas Argentinas, Córdoba
cordoba, coronel moldes	Coronel Moldes, Córdoba
cordoba, las vertientes	Las Vertientes, Córdoba
cordoba, santa catalina	Santa Catalina, Córdoba
cordoba, la puerta	La Puerta, Córdoba
cordoba, pilar	Pilar, Córdoba
cordoba, san pedro	San Pedro, Córdoba
cordoba, la paz	La Paz, Córdoba
cordoba, san jose	San José, Córdoba
cordoba, san francisco	San Francisco, Córdoba
cordoba, almafuerte	Almafuerte, Córdoba
cordoba, sarmiento	Sarmiento, Córdoba
cordoba, los molinos	Los Molinos, Córdoba
cordoba, san ignacio	San Ignacio, Córdoba
cordoba, ranqueles	Ranqueles, Córdoba
cordoba, avellaneda	Avellaneda, Córdoba
cordoba, saladillo	Saladillo, Córdoba
cordoba, las palmas	Las Palmas, Córdoba
cordoba, san roque	San Roque, Córdoba
cordoba, atahona	Atahona, Córdoba
cordoba, esquina	Esquina, Córdoba
cordoba, san lorenzo	San Lorenzo, Córdoba
cordoba, san vicente	San Vicente, Córdoba
cordoba, colonia iturraspe	Colonia Iturraspe, Córdoba
cordoba, el rodeo	El Rodeo, Córdoba
corrientes, ituzaingo	Ituzaingó, Corrientes
corrientes, santo tome	Santo Tomé, Corrientes
chaco, general san martin	General San Martín, Chaco
formosa, general guemes	General Güemes, Formosa
jujuy, hipolito yrigoyen	Hipólito Yrigoyen, Jujuy
la pampa, general san martin	General San Martín, La Pampa
la rioja, general san martin	General San Martín, La Rioja
mendoza, junin	Junín, Mendoza
mendoza, maipu	Maipú, Mendoza
mendoza, san martin	San Martín, Mendoza
misiones, san jose	San José, Misiones
misiones, santa maria	Santa María, Misiones
misiones, san martin	San Martín, Misiones
neuquen, barrancas	Barrancas, Neuquén
rio negro, campo grande	Campo Grande, Río Negro
rio negro, rio colorado	Rio Colorado, Río Negro
salta, general guemes	General Güemes, Salta
salta, hipolito yrigoyen	Hipólito Yrigoyen, Salta
santa fe, santo tome	Santo Tomé, Santa Fe
santa fe, ituzaingo	Ituzaingó, Santa Fe
santa fe, san agustin	San Agustín, Santa Fe
tucuman, san ignacio	San Ignacio, Tucumán
tucuman, rio colorado	Rio Colorado, Tucumán
tucuman, santa ana	Santa Ana, Tucumán
tucuman, atahona	Atahona, Tucumán
tucuman, buena vista	Buena Vista, Tucumán
tucuman, la esperanza	La Esperanza, Tucumán
tucuman, san javier	San Javier, Tucumán
general san martin (buenos aires)	General San Martín, Buenos Aires
hipolito yrigoyen (buenos aires)	Hipólito Yrigoyen, Buenos Aires
ituzaingo (buenos aires)	Ituzaingó, Buenos Aires
junin (buenos aires)	Junín, Buenos Aires
maipu (buenos aires)	Maipú, Buenos Aires
san jose (catamarca)	San José, Catamarca
santa maria (catamarca)	Santa María, Catamarca
la cruz (cordoba)	La Cruz, Córdoba
san agustin (cordoba)	San Agustín, Córdoba
la calera (cordoba)	La Calera, Córdoba
malvinas argentinas (cordoba)	Malvinas Argentinas, Córdoba
coronel moldes (cordoba)	Coronel Moldes, Córdoba
las vertientes (cordoba)	Las Vertientes, Córdoba
santa catalina (cordoba)	Santa Catalina, Córdoba
la puerta (cordoba)	La Puerta, Córdoba
pilar (cordoba)	Pilar, Córdoba
san pedro (cordoba)	San Pedro, Córdoba
la paz (cordoba)	La Paz, Córdoba
san jose (cordoba)	San José, Córdoba
san francisco (cordoba)	San Francisco, Córdoba
almafuerte (cordoba)	Almafuerte, Córdoba
sarmiento (cordoba)	Sarmiento, Córdoba
los molinos (cordoba)	Los Molinos, Córdoba
san ignacio (cordoba)	San Ignacio, Córdoba
ranqueles (cordoba)	Ranqueles, Córdoba
avellaneda (cordoba)	Avellaneda, Córdoba
saladillo (cordoba)	Saladillo, Córdoba
las palmas (cordoba)	Las Palmas, Córdoba
san roque (cordoba)	San Roque, Córdoba
atahona (cordoba)	Atahona, Córdoba
esquina (cordoba)	Esquina, Córdoba
san lorenzo (cordoba)	San Lorenzo, Córdoba
san vicente (cordoba)	San Vicente, Córdoba
colonia iturraspe (cordoba)	Colonia Iturraspe, Córdoba
el rodeo (cordoba)	El Rodeo, Córdoba
ituzaingo (corrientes)	Ituzaingó, Corrientes
santo tome (corrientes)	Santo Tomé, Corrientes
general san martin (chaco)	General San Martín, Chaco
general guemes (formosa)	General Güemes, Formosa
hipolito yrigoyen (jujuy)	Hipólito Yrigoyen, Jujuy
general san martin (la pampa)	General San Martín, La Pampa
general san martin (la rioja)	General San Martín, La Rioja
junin (mendoza)	Junín, Mendoza
maipu (mendoza)	Maipú, Mendoza
san martin (mendoza)	San Martín, Mendoza
san jose (misiones)	San José, Misiones
santa maria (misiones)	Santa María, Misiones
san martin (misiones)	San Martín, Misiones
barrancas (neuquen)	Barrancas, Neuquén
campo grande (rio negro)	Campo Grande, Río Negro
rio colorado (rio negro)	Rio Colorado, Río Negro
general guemes (salta)	General Güemes, Salta
hipolito yrigoyen (salta)	Hipólito Yrigoyen, Salta
santo tome (santa fe)	Santo Tomé, Santa Fe
ituzaingo (santa fe)	Ituzaingó, Santa Fe
san agustin (santa fe)	San Agustín, Santa Fe
san ignacio (tucuman)	San Ignacio, Tucumán
rio colorado (tucuman)	Rio Colorado, Tucumán
santa ana (tucuman)	Santa Ana, Tucumán
atahona (tucuman)	Atahona, Tucumán
buena vista (tucuman)	Buena Vista, Tucumán
la esperanza (tucuman)	La Esperanza, Tucumán
san javier (tucuman)	San Javier, Tucumán
general san martin(buenos aires)	General San Martín, Buenos Aires
hipolito yrigoyen(buenos aires)	Hipólito Yrigoyen, Buenos Aires
ituzaingo(buenos aires)	Ituzaingó, Buenos Aires
junin(buenos aires)	Junín, Buenos Aires
maipu(buenos aires)	Maipú, Buenos Aires
san jose(catamarca)	San José, Catamarca
santa maria(catamarca)	Santa María, Catamarca
la cruz(cordoba)	La Cruz, Córdoba
san agustin(cordoba)	San Agustín, Córdoba
la calera(cordoba)	La Calera, Córdoba
malvinas argentinas(cordoba)	Malvinas Argentinas, Córdoba
coronel moldes(cordoba)	Coronel Moldes, Córdoba
las vertientes(cordoba)	Las Vertientes, Córdoba
santa catalina(cordoba)	Santa Catalina, Córdoba
la puerta(cordoba)	La Puerta, Córdoba
pilar(cordoba)	Pilar, Córdoba
san pedro(cordoba)	San Pedro, Córdoba
la paz(cordoba)	La Paz, Córdoba
san jose(cordoba)	San José, Córdoba
san francisco(cordoba)	San Francisco, Córdoba
almafuerte(cordoba)	Almafuerte, Córdoba
sarmiento(cordoba)	Sarmiento, Córdoba
los molinos(cordoba)	Los Molinos, Córdoba
san ignacio(cordoba)	San Ignacio, Córdoba
ranqueles(cordoba)	Ranqueles, Córdoba
avellaneda(cordoba)	Avellaneda, Córdoba
saladillo(cordoba)	Saladillo, Córdoba
las palmas(cordoba)	Las Palmas, Córdoba
san roque(cordoba)	San Roque, Córdoba
atahona(cordoba)	Atahona, Córdoba
esquina(cordoba)	Esquina, Córdoba
san lorenzo(cordoba)	San Lorenzo, Córdoba
san vicente(cordoba)	San Vicente, Córdoba
colonia iturraspe(cordoba)	Colonia Iturraspe, Córdoba
el rodeo(cordoba)	El Rodeo, Córdoba
ituzaingo(corrientes)	Ituzaingó, Corrientes
santo tome(corrientes)	Santo Tomé, Corrientes
general san martin(chaco)	General San Martín, Chaco
general guemes(formosa)	General Güemes, Formosa
hipolito yrigoyen(jujuy)	Hipólito Yrigoyen, Jujuy
general san martin(la pampa)	General San Martín, La Pampa
general san martin(la rioja)	General San Martín, La Rioja
junin(mendoza)	Junín, Mendoza
maipu(mendoza)	Maipú, Mendoza
san martin(mendoza)	San Martín, Mendoza
san jose(misiones)	San José, Misiones
santa maria(misiones)	Santa María, Misiones
san martin(misiones)	San Martín, Misiones
barrancas(neuquen)	Barrancas, Neuquén
campo grande(rio negro)	Campo Grande, Río Negro
rio colorado(rio negro)	Rio Colorado, Río Negro
general guemes(salta)	General Güemes, Salta
hipolito yrigoyen(salta)	Hipólito Yrigoyen, Salta
santo tome(santa fe)	Santo Tomé, Santa Fe
ituzaingo(santa fe)	Ituzaingó, Santa Fe
san agustin(santa fe)	San Agustín, Santa Fe
san ignacio(tucuman)	San Ignacio, Tucumán
rio colorado(tucuman)	Rio Colorado, Tucumán
santa ana(tucuman)	Santa Ana, Tucumán
atahona(tucuman)	Atahona, Tucumán
buena vista(tucuman)	Buena Vista, Tucumán
la esperanza(tucuman)	La Esperanza, Tucumán
san javier(tucuman)	San Javier, Tucumán
bahía blanca	Bahía Blanca
benito juárez	Benito Juárez
bolívar	Bolívar
cañuelas	Cañuelas
capitán sarmiento	Capitán Sarmiento
colón	Colón
coronel suárez	Coronel Suárez
chascomús	Chascomús
esteban echeverría	Esteban Echeverría
exaltación de la cruz	Exaltación de la Cruz
general pueyrredón	General Pueyrredón
general rodríguez	General Rodríguez
general san martín, buenos aires	General San Martín, Buenos Aires
guaminí	Guaminí
hipólito yrigoyen, buenos aires	Hipólito Yrigoyen, Buenos Aires
ituzaingó, buenos aires	Ituzaingó, Buenos Aires
josé c. paz	José C. Paz
junín, buenos aires	Junín, Buenos Aires
lanús	Lanús
lobería	Lobería
luján	Luján
maipú, buenos aires	Maipú, Buenos Aires
olavarría	Olavarría
pehuajó	Pehuajó
presidente perón	Presidente Perón
puán	Puán
roque pérez	Roque Pérez
salliqueló	Salliqueló
san andrés de giles	San Andrés de Giles
san nicolás	San Nicolás
tapalqué	Tapalqué
vicente lópez	Vicente López
zárate	Zárate
andalgalá	Andalgalá
belén	Belén
hualfín	Hualfín
puerta de san josé	Puerta de San José
capayán	Capayán
fray mamerto esquiú	Fray Mamerto Esquiú
icaño	Icaño
paclín	Paclín
mutquín	Mutquín
pomán	Pomán
san josé, catamarca	San José, Catamarca
santa maría, catamarca	Santa María, Catamarca
fiambalá	Fiambalá
la cruz, córdoba	La Cruz, Córdoba
los cóndores	Los Cóndores
río de los  sauces	Río de los  Sauces
san agustín, córdoba	San Agustín, Córdoba
córdoba	Córdoba
estación juárez celman	Estación Juárez Celman
jesús maría	Jesús María
la calera, córdoba	La Calera, Córdoba
malvinas argentinas, córdoba	Malvinas Argentinas, Córdoba
río ceballos	Río Ceballos
saldán	Saldán
huinca renancó	Huinca Renancó
italó	Italó
chazón	Chazón
tío pujio	Tío Pujio
villa maría	Villa María
deán funes	Deán Funes
reducción	Reducción
capitán general b. o'higgins	Capitán General B. O'Higgins
guatimozín	Guatimozín
marcos juárez	Marcos Juárez
bialet massé	Bialet Massé
cosquín	Cosquín
santa maría de punilla	Santa María de Punilla
adelia maría	Adelia María
berrotarán	Berrotarán
chaján	Chaján
coronel moldes, córdoba	Coronel Moldes, Córdoba
las vertientes, córdoba	Las Vertientes, Córdoba
río cuarto	Río Cuarto
santa catalina, córdoba	Santa Catalina, Córdoba
vicuña mackenna	Vicuña Mackenna
la puerta, córdoba	La Puerta, Córdoba
piquillín	Piquillín
río primero	Río Primero
santa rosa de río primero	Santa Rosa de Río Primero
sebastián elcano	Sebastián Elcano
villa de maría	Villa de María
calchín	Calchín
calchín oeste	Calchín Oeste
pilar, córdoba	Pilar, Córdoba
río segundo	Río Segundo
san pedro, córdoba	San Pedro, Córdoba
la paz, córdoba	La Paz, Córdoba
san josé, córdoba	San José, Córdoba
altos de chipión	Altos de Chipión
colonia san bartolomé	Colonia San Bartolomé
el arañado	El Arañado
el fortín	El Fortín
el tío	El Tío
porteña	Porteña
san francisco, córdoba	San Francisco, Córdoba
saturnino maría laspiur	Saturnino María Laspiur
tránsito	Tránsito
villa concepción del  tío	Villa Concepción del  Tío
despeñaderos	Despeñaderos
malagueño	Malagueño
san francisco del  chañar	San Francisco del  Chañar
almafuerte, córdoba	Almafuerte, Córdoba
dalmacio vélez	Dalmacio Vélez
río tercero	Río Tercero
cañada de luque	Cañada de Luque
las peñas	Las Peñas
sarmiento, córdoba	Sarmiento, Córdoba
san josé de la dormida	San José de la Dormida
san josé de las  salinas	San José de las  Salinas
benjamín gould	Benjamín Gould
monte leña	Monte Leña
monte maíz	Monte Maíz
ordóñez	Ordóñez
san antonio de litín	San Antonio de Litín
cañada del  sauce	Cañada del  Sauce
los molinos, córdoba	Los Molinos, Córdoba
san ignacio, córdoba	San Ignacio, Córdoba
colonia vicente agüero	Colonia Vicente Agüero
estación general paz	Estación General Paz
bañado de soto	Bañado de Soto
cruz de caña	Cruz de Caña
las cañadas	Las Cañadas
los chañaritos (c.d. eje)	Los Chañaritos (C.D. Eje)
nicolás bruzzone	Nicolás Bruzzone
ranqueles, córdoba	Ranqueles, Córdoba
avellaneda, córdoba	Avellaneda, Córdoba
cañada de río pinto	Cañada de Río Pinto
chuña	Chuña
olivares de san nicolás	Olivares de San Nicolás
villa gutiérrez	Villa Gutiérrez
saladillo, córdoba	Saladillo, Córdoba
ciénaga del  coro	Ciénaga del  Coro
chancaní	Chancaní
las palmas, córdoba	Las Palmas, Córdoba
san gerónimo	San Gerónimo
tala cañada	Tala Cañada
leguizamón	Leguizamón
río bamba	Río Bamba
san joaquín	San Joaquín
san roque, córdoba	San Roque, Córdoba
villa río icho cruz	Villa Río Icho Cruz
las peñas sud	Las Peñas Sud
atahona, córdoba	Atahona, Córdoba
cañada de machado	Cañada de Machado
el crispín	El Crispín
esquina, córdoba	Esquina, Córdoba
kilómetro 658	Kilómetro 658
chañar viejo	Chañar Viejo
gütemberg	Gütemberg
los chañaritos	Los Chañaritos
rincón	Rincón
san lorenzo, córdoba	San Lorenzo, Córdoba
san vicente, córdoba	San Vicente, Córdoba
la población	La Población
colonia iturraspe, córdoba	Colonia Iturraspe, Córdoba
rafael garcía	Rafael García
villa ciudad de américa	Villa Ciudad de América
chuña huasi	Chuña Huasi
capilla del  sitón	Capilla del  Sitón
churqui cañada	Churqui Cañada
el rodeo, córdoba	El Rodeo, Córdoba
aldea santa maría	Aldea Santa María
ana zumarán	Ana Zumarán
berón de astrada	Berón de Astrada
concepción	Concepción
tatacuá	Tatacuá
curuzú cuatiá	Curuzú Cuatiá
perugorría	Perugorría
estación torrent	Estación Torrent
caá catí	Caá Catí
itá ibaté	Itá Ibaté
itatí	Itatí
ituzaingó, corrientes	Ituzaingó, Corrientes
gobernador martínez	Gobernador Martínez
santa lucía	Santa Lucía
yataytí calle	Yataytí Calle
mburucuyá	Mburucuyá
felipe yofré	Felipe Yofré
mocoretá	Mocoretá
tapebicuá	Tapebicuá
guaviraví	Guaviraví
yapeyú	Yapeyú
pedro r. fernández	Pedro R. Fernández
chavarría	Chavarría
gobernador ing. valentín virasoro	Gobernador Ing. Valentín Virasoro
santo tomé, corrientes	Santo Tomé, Corrientes
concepción del  bermejo	Concepción del  Bermejo
puerto eva perón	Puerto Eva Perón
presidencia roque sáenz peña	Presidencia Roque Sáenz Peña
makallé	Makallé
misión nueva pompeya	Misión Nueva Pompeya
juan josé castelli	Juan José Castelli
villa río bermejito	Villa Río Bermejito
general san martín, chaco	General San Martín, Chaco
pampa almirón	Pampa Almirón
villa ángela	Villa Ángela
las breñas	Las Breñas
samuhú	Samuhú
capitán solari	Capitán Solari
el maitén	El Maitén
epuyén	Epuyén
trevelín	Trevelín
alto río senguer	Alto Río Senguer
río mayo	Río Mayo
josé de san martín	José de San Martín
río pico	Río Pico
puerto pirámides	Puerto Pirámides
carrenleufú	Carrenleufú
colan conhué	Colan Conhué
misión san francisco de laishí	Misión San Francisco de Laishí
ingeniero guillermo n. juárez	Ingeniero Guillermo N. Juárez
general güemes, formosa	General Güemes, Formosa
san martín dos	San Martín Dos
misión taacaglé	Misión Taacaglé
mayor vicente e. villafañe	Mayor Vicente E. Villafañe
pirané	Pirané
fortín lugones	Fortín Lugones
subteniente perín	Subteniente Perín
portón negro	Portón Negro
libertador general san martín	Libertador General San Martín
palpalá	Palpalá
abdón castro tolay	Abdón Castro Tolay
puesto del  marqués	Puesto del  Marqués
hipólito yrigoyen, jujuy	Hipólito Yrigoyen, Jujuy
rodeíto	Rodeíto
rosario de río grande	Rosario de Río Grande
maimará	Maimará
volcán	Volcán
caspalá	Caspalá
el cóndor	El Cóndor
algarrobo del  águila	Algarrobo del  Águila
caleufú	Caleufú
catriló	Catriló
colonia barón	Colonia Barón
general san martín, la pampa	General San Martín, La Pampa
guatraché	Guatraché
macachín	Macachín
miguel cané	Miguel Cané
puelén	Puelén
quehué	Quehué
quemú quemú	Quemú Quemú
realicó	Realicó
rolón	Rolón
telén	Telén
tomás manuel anchorena	Tomás Manuel Anchorena
vértiz	Vértiz
colonia santa maría	Colonia Santa María
cuchillo có	Cuchillo Có
loventué	Loventué
perú	Perú
quetrequén	Quetrequén
general ángel vicente peñaloza	General Ángel Vicente Peñaloza
general san martín, la rioja	General San Martín, La Rioja
rosario vera peñaloza	Rosario Vera Peñaloza
guaymallén	Guaymallén
junín, mendoza	Junín, Mendoza
luján de cuyo	Luján de Cuyo
maipú, mendoza	Maipú, Mendoza
malargüe	Malargüe
san martín, mendoza	San Martín, Mendoza
tunuyán	Tunuyán
apóstoles	Apóstoles
san josé, misiones	San José, Misiones
aristóbulo del valle	Aristóbulo del Valle
cerro corá	Cerro Corá
mártires	Mártires
garupá	Garupá
concepción de la sierra	Concepción de la Sierra
santa maría, misiones	Santa María, Misiones
iguazú	Iguazú
caa yarí	Caa Yarí
gobernador lópez	Gobernador López
capioví	Capioví
el alcázar	El Alcázar
garuhapé	Garuhapé
campo ramón	Campo Ramón
guaraní	Guaraní
oberá	Oberá
